month,oil,gas,inflation,product,usdcny,naphtha,copper,bdi,lldpe,propylene_proxy,product_diff,oil_diff,oil_lag1,oil_diff_lag1,oil_lag2,oil_diff_lag2,oil_lag3,oil_diff_lag3,oil_roll3,oil_roll6,gas_diff,gas_lag1,gas_diff_lag1,gas_lag2,gas_diff_lag2,gas_lag3,gas_diff_lag3,gas_roll3,gas_roll6,inflation_diff,inflation_lag1,inflation_diff_lag1,inflation_lag2,inflation_diff_lag2,inflation_lag3,inflation_diff_lag3,inflation_roll3,inflation_roll6,usdcny_diff,usdcny_lag1,usdcny_diff_lag1,usdcny_lag2,usdcny_diff_lag2,usdcny_lag3,usdcny_diff_lag3,usdcny_roll3,usdcny_roll6,naphtha_diff,naphtha_lag1,naphtha_diff_lag1,naphtha_lag2,naphtha_diff_lag2,naphtha_lag3,naphtha_diff_lag3,naphtha_roll3,naphtha_roll6,copper_diff,copper_lag1,copper_diff_lag1,copper_lag2,copper_diff_lag2,copper_lag3,copper_diff_lag3,copper_roll3,copper_roll6,bdi_diff,bdi_lag1,bdi_diff_lag1,bdi_lag2,bdi_diff_lag2,bdi_lag3,bdi_diff_lag3,bdi_roll3,bdi_roll6,lldpe_diff,lldpe_lag1,lldpe_diff_lag1,lldpe_lag2,lldpe_diff_lag2,lldpe_lag3,lldpe_diff_lag3,lldpe_roll3,lldpe_roll6,propylene_proxy_diff,propylene_proxy_lag1,propylene_proxy_diff_lag1,propylene_proxy_lag2,propylene_proxy_diff_lag2,propylene_proxy_lag3,propylene_proxy_diff_lag3,propylene_proxy_roll3,propylene_proxy_roll6,product_diff_lag1,product_diff_lag2,product_diff_lag3,month_num,year
2016-12-01,53.31,3.59,0.03,8756.0,6.919752380952381,56.130001068115234,2.497499942779541,961.0,9780.0,2.820001068115232,234.0,8.580000000000005,44.73,-4.790000000000006,49.52,2.950000000000003,46.57,0.7299999999999969,49.18666666666667,47.48666666666667,1.04,2.55,-0.43000000000000016,2.98,-0.010000000000000231,2.99,0.17000000000000037,3.0399999999999996,2.9583333333333335,0.19,-0.16,-0.28,0.12,-0.12,0.24,0.15,-0.0033333333333332438,0.026666666666666644,0.07959238095238064,6.84016,0.10984999999999978,6.73031,0.06012904761904725,6.670180952380953,0.023607039337475655,6.830074126984127,6.747347041062802,5.659999847412109,50.470001220703125,2.170001983642578,48.29999923706055,-0.7600021362304688,49.060001373291016,2.020000457763672,51.63333384195963,48.910000483194985,-0.12400007247924805,2.621500015258789,0.42100000381469727,2.200500011444092,-0.0014998912811279297,2.2019999027252197,0.13249993324279785,2.439833323160807,2.3019166390101113,-243.0,1204.0,347.0,857.0,-18.0,875.0,164.0,1007.3333333333334,877.3333333333334,-60.0,9840.0,390.0,9450.0,580.0,8870.0,-120.0,9690.0,9326.666666666666,-2.920000152587896,5.740001220703128,6.960001983642584,-1.2200007629394563,-3.7100021362304716,2.4900013732910153,1.290000457763675,2.446667175292968,1.423333816528319,-265.0,763.0,-307.0,12,2016
2017-01-01,54.58,3.3,0.58,9432.0,6.890663157894736,56.130001068115234,2.497499942779541,800.0,10790.0,1.550001068115236,676.0,1.269999999999996,53.31,8.580000000000005,44.73,-4.790000000000006,49.52,2.950000000000003,50.873333333333335,49.09166666666667,-0.29000000000000004,3.59,1.04,2.55,-0.43000000000000016,2.98,-0.010000000000000231,3.1466666666666665,3.0383333333333336,0.5499999999999999,0.03,0.19,-0.16,-0.28,0.12,-0.12,0.15000000000000008,0.14999999999999997,-0.029089223057644276,6.919752380952381,0.07959238095238064,6.84016,0.10984999999999978,6.73031,0.06012904761904725,6.883525179615706,6.7829400673785925,0.0,56.130001068115234,5.659999847412109,50.470001220703125,2.170001983642578,48.29999923706055,-0.7600021362304688,54.243334452311196,51.188334147135414,0.0,2.497499942779541,-0.12400007247924805,2.621500015258789,0.42100000381469727,2.200500011444092,-0.0014998912811279297,2.5388333002726235,2.3480832974116006,-161.0,961.0,-243.0,1204.0,347.0,857.0,-18.0,988.3333333333334,901.3333333333334,1010.0,9780.0,-60.0,9840.0,390.0,9450.0,580.0,10136.666666666666,9620.0,-1.269999999999996,2.820001068115232,-2.920000152587896,5.740001220703128,6.960001983642584,-1.2200007629394563,-3.7100021362304716,3.3700011189778656,2.0966674804687493,234.0,-265.0,763.0,1,2017
2017-02-01,54.87,2.85,0.31,9585.0,6.869426315789474,55.59000015258789,2.7039999961853027,859.0,9740.0,0.7200001525878932,153.0,0.28999999999999915,54.58,1.269999999999996,53.31,8.580000000000005,44.73,-4.790000000000006,54.25333333333333,50.596666666666664,-0.44999999999999973,3.3,-0.29000000000000004,3.59,1.04,2.55,-0.43000000000000016,3.2466666666666666,3.043333333333333,-0.26999999999999996,0.58,0.5499999999999999,0.03,0.19,-0.16,-0.28,0.3066666666666667,0.18666666666666665,-0.021236842105262,6.890663157894736,-0.029089223057644276,6.919752380952381,0.07959238095238064,6.84016,0.10984999999999978,6.893280618212198,6.820082134502923,-0.5400009155273438,56.130001068115234,0.0,56.130001068115234,5.659999847412109,50.470001220703125,2.170001983642578,55.95000076293945,52.61333401997884,0.20650005340576172,2.497499942779541,0.0,2.497499942779541,-0.12400007247924805,2.621500015258789,0.42100000381469727,2.566333293914795,2.453833301862081,59.0,800.0,-161.0,961.0,-243.0,1204.0,347.0,873.3333333333334,926.0,-1050.0,10790.0,1010.0,9780.0,-60.0,9840.0,390.0,10103.333333333334,9745.0,-0.8300009155273429,1.550001068115236,-1.269999999999996,2.820001068115232,-2.920000152587896,5.740001220703128,6.960001983642584,1.6966674296061204,2.0166673533121746,676.0,234.0,-265.0,2,2017
2017-03-01,51.59,2.88,0.08,8679.0,6.894,52.83000183105469,2.6465001106262207,1297.0,9915.0,1.240001831054684,-906.0,-3.279999999999994,54.87,0.28999999999999915,54.58,1.269999999999996,53.31,8.580000000000005,53.68000000000001,51.43333333333334,0.029999999999999805,2.85,-0.44999999999999973,3.3,-0.29000000000000004,3.59,1.04,3.0100000000000002,3.025,-0.22999999999999998,0.31,-0.26999999999999996,0.58,0.5499999999999999,0.03,0.19,0.3233333333333334,0.15999999999999998,0.024573684210525748,6.869426315789474,-0.021236842105262,6.890663157894736,-0.029089223057644276,6.919752380952381,0.07959238095238064,6.88469649122807,6.8573853091061,-2.759998321533203,55.59000015258789,-0.5400009155273438,56.130001068115234,0.0,56.130001068115234,5.659999847412109,54.8500010172526,53.24166742960612,-0.05749988555908203,2.7039999961853027,0.20650005340576172,2.497499942779541,0.0,2.497499942779541,-0.12400007247924805,2.616000016530355,2.527916669845581,438.0,859.0,59.0,800.0,-161.0,961.0,-243.0,985.3333333333334,996.3333333333334,175.0,9740.0,-1050.0,10790.0,1010.0,9780.0,-60.0,10148.333333333334,9919.166666666666,0.5200016784667909,0.7200001525878932,-0.8300009155273429,1.550001068115236,-1.269999999999996,2.820001068115232,-2.920000152587896,1.1700010172526045,1.8083340962727863,153.0,676.0,234.0,3,2017
2017-04-01,52.31,3.1,0.3,7784.0,6.887555000000001,51.72999954223633,2.5964999198913574,1109.0,8850.0,-0.5800004577636741,-895.0,0.7199999999999989,51.59,-3.279999999999994,54.87,0.28999999999999915,54.58,1.269999999999996,52.923333333333325,51.89833333333334,0.2200000000000002,2.88,0.029999999999999805,2.85,-0.44999999999999973,3.3,-0.29000000000000004,2.9433333333333334,3.045,0.21999999999999997,0.08,-0.22999999999999998,0.31,-0.26999999999999996,0.58,0.5499999999999999,0.23000000000000012,0.18999999999999997,-0.006444999999999368,6.894,0.024573684210525748,6.869426315789474,-0.021236842105262,6.890663157894736,-0.029089223057644276,6.883660438596492,6.883592809106099,-1.1000022888183594,52.83000183105469,-2.759998321533203,55.59000015258789,-0.5400009155273438,56.130001068115234,0.0,53.38333384195963,53.813334147135414,-0.05000019073486328,2.6465001106262207,-0.05749988555908203,2.7039999961853027,0.20650005340576172,2.497499942779541,0.0,2.6490000089009604,2.593916654586792,-188.0,1297.0,438.0,859.0,59.0,800.0,-161.0,1088.3333333333333,1038.3333333333333,-1065.0,9915.0,175.0,9740.0,-1050.0,10790.0,1010.0,9501.666666666666,9819.166666666666,-1.8200022888183582,1.240001831054684,0.5200016784667909,0.7200001525878932,-0.8300009155273429,1.550001068115236,-1.269999999999996,0.46000050862630104,1.9150008138020833,-906.0,153.0,676.0,4,2017
2017-05-01,50.33,3.15,0.09,8366.0,6.884304545454546,50.310001373291016,2.5769999027252197,878.0,9365.0,-0.01999862670898267,582.0,-1.980000000000004,52.31,0.7199999999999989,51.59,-3.279999999999994,54.87,0.28999999999999915,51.410000000000004,52.83166666666667,0.04999999999999982,3.1,0.2200000000000002,2.88,0.029999999999999805,2.85,-0.44999999999999973,3.043333333333333,3.1449999999999996,-0.21,0.3,0.21999999999999997,0.08,-0.22999999999999998,0.31,-0.26999999999999996,0.15666666666666676,0.2316666666666666,-0.003250454545455028,6.887555000000001,-0.006444999999999368,6.894,0.024573684210525748,6.869426315789474,-0.021236842105262,6.888619848484848,6.890950233348523,-1.4199981689453125,51.72999954223633,-1.1000022888183594,52.83000183105469,-2.759998321533203,55.59000015258789,-0.5400009155273438,51.62333424886068,53.78666750590006,-0.019500017166137695,2.5964999198913574,-0.05000019073486328,2.6465001106262207,-0.05749988555908203,2.7039999961853027,0.20650005340576172,2.606666644414266,2.5864999691645303,-231.0,1109.0,-188.0,1297.0,438.0,859.0,59.0,1094.6666666666667,984.0,515.0,8850.0,-1065.0,9915.0,175.0,9740.0,-1050.0,9376.666666666666,9740.0,0.5600018310546915,-0.5800004577636741,-1.8200022888183582,1.240001831054684,0.5200016784667909,0.7200001525878932,-0.8300009155273429,0.21333424886067576,0.9550008392333981,-895.0,-906.0,153.0,5,2017
2017-06-01,46.37,2.98,0.09,7612.0,6.806563636363635,47.91999816894531,2.6989998817443848,901.0,8950.0,1.549998168945315,-754.0,-3.960000000000001,50.33,-1.980000000000004,52.31,0.7199999999999989,51.59,-3.279999999999994,49.669999999999995,51.675000000000004,-0.16999999999999993,3.15,0.04999999999999982,3.1,0.2200000000000002,2.88,0.029999999999999805,3.0766666666666667,3.043333333333333,0.0,0.09,-0.21,0.3,0.21999999999999997,0.08,-0.22999999999999998,0.16000000000000011,0.24166666666666667,-0.07774090909091047,6.884304545454546,-0.003250454545455028,6.887555000000001,-0.006444999999999368,6.894,0.024573684210525748,6.859474393939394,6.8720854425837326,-2.390003204345703,50.310001373291016,-1.4199981689453125,51.72999954223633,-1.1000022888183594,52.83000183105469,-2.759998321533203,49.98666636149088,52.41833368937174,0.12199997901916504,2.5769999027252197,-0.019500017166137695,2.5964999198913574,-0.05000019073486328,2.6465001106262207,-0.05749988555908203,2.624166568120321,2.620083292325338,23.0,878.0,-231.0,1109.0,-188.0,1297.0,438.0,962.6666666666666,974.0,-415.0,9365.0,515.0,8850.0,-1065.0,9915.0,175.0,9055.0,9601.666666666666,1.5699967956542977,-0.01999862670898267,0.5600018310546915,-0.5800004577636741,-1.8200022888183582,1.240001831054684,0.5200016784667909,0.31666636149088606,0.7433336893717453,582.0,-895.0,-906.0,6,2017
2017-07-01,48.48,2.98,-0.07,8662.0,6.769425,52.650001525878906,2.888000011444092,946.0,9130.0,4.170001525878909,1050.0,2.1099999999999994,46.37,-3.960000000000001,50.33,-1.980000000000004,52.31,0.7199999999999989,48.39333333333334,50.65833333333333,0.0,2.98,-0.16999999999999993,3.15,0.04999999999999982,3.1,0.2200000000000002,3.0366666666666666,2.99,-0.16,0.09,0.0,0.09,-0.21,0.3,0.21999999999999997,0.03666666666666677,0.1333333333333333,-0.037138636363635236,6.806563636363635,-0.07774090909091047,6.884304545454546,-0.003250454545455028,6.887555000000001,-0.006444999999999368,6.820097727272727,6.851879082934609,4.730003356933594,47.91999816894531,-2.390003204345703,50.310001373291016,-1.4199981689453125,51.72999954223633,-1.1000022888183594,50.29333368937174,51.83833376566569,0.18900012969970703,2.6989998817443848,0.12199997901916504,2.5769999027252197,-0.019500017166137695,2.5964999198913574,-0.05000019073486328,2.7213332653045654,2.6851666371027627,45.0,901.0,23.0,878.0,-231.0,1109.0,-188.0,908.3333333333334,998.3333333333334,180.0,8950.0,-415.0,9365.0,515.0,8850.0,-1065.0,9148.333333333334,9325.0,2.6200033569335943,1.549998168945315,1.5699967956542977,-0.01999862670898267,0.5600018310546915,-0.5800004577636741,-1.8200022888183582,1.900000356038414,1.1800004323323574,-754.0,582.0,-895.0,7,2017
2017-08-01,51.7,2.9,0.3,9056.0,6.666995652173913,52.380001068115234,3.0789999961853027,1184.0,9825.0,0.6800010681152315,394.0,3.220000000000006,48.48,2.1099999999999994,46.37,-3.960000000000001,50.33,-1.980000000000004,48.85,50.129999999999995,-0.08000000000000007,2.98,0.0,2.98,-0.16999999999999993,3.15,0.04999999999999982,2.953333333333333,2.998333333333333,0.37,-0.07,-0.16,0.09,0.0,0.09,-0.21,0.10666666666666676,0.13166666666666663,-0.10242934782608693,6.769425,-0.037138636363635236,6.806563636363635,-0.07774090909091047,6.884304545454546,-0.003250454545455028,6.747661429512516,6.818140638998682,-0.2700004577636719,52.650001525878906,4.730003356933594,47.91999816894531,-2.390003204345703,50.310001373291016,-1.4199981689453125,50.983333587646484,51.30333391825358,0.19099998474121094,2.888000011444092,0.18900012969970703,2.6989998817443848,0.12199997901916504,2.5769999027252197,-0.019500017166137695,2.8886666297912598,2.7476666371027627,238.0,946.0,45.0,901.0,23.0,878.0,-231.0,1010.3333333333334,1052.5,695.0,9130.0,180.0,8950.0,-415.0,9365.0,515.0,9301.666666666666,9339.166666666666,-3.490000457763678,4.170001525878909,2.6200033569335943,1.549998168945315,1.5699967956542977,-0.01999862670898267,0.5600018310546915,2.133333587646485,1.1733339182535805,1050.0,-754.0,582.0,8,2017
2017-09-01,56.15,2.98,0.53,8750.0,6.568989999999999,57.540000915527344,2.9375,1356.0,9200.0,1.3900009155273452,-306.0,4.449999999999996,51.7,3.220000000000006,48.48,2.1099999999999994,46.37,-3.960000000000001,52.10999999999999,50.89000000000001,0.08000000000000007,2.9,-0.08000000000000007,2.98,0.0,2.98,-0.16999999999999993,2.953333333333333,3.015,0.23000000000000004,0.3,0.37,-0.07,-0.16,0.09,0.0,0.25333333333333347,0.20666666666666664,-0.09800565217391366,6.666995652173913,-0.10242934782608693,6.769425,-0.037138636363635236,6.806563636363635,-0.07774090909091047,6.668470217391305,6.763972305665348,5.159999847412109,52.380001068115234,-0.2700004577636719,52.650001525878906,4.730003356933594,47.91999816894531,-2.390003204345703,54.19000116984049,52.08833376566569,-0.14149999618530273,3.0789999961853027,0.19099998474121094,2.888000011444092,0.18900012969970703,2.6989998817443848,0.12199997901916504,2.9681666692097983,2.7961666186650596,172.0,1184.0,238.0,946.0,45.0,901.0,23.0,1162.0,1062.3333333333333,-625.0,9825.0,695.0,9130.0,180.0,8950.0,-415.0,9385.0,9220.0,0.7099998474121136,0.6800010681152315,-3.490000457763678,4.170001525878909,2.6200033569335943,1.549998168945315,1.5699967956542977,2.080001169840495,1.1983337656656907,394.0,1050.0,-754.0,9,2017
2017-10-01,57.51,2.88,-0.06,8376.0,6.6254,57.540000915527344,2.9375,1522.0,9510.0,0.03000091552734574,-374.0,1.3599999999999994,56.15,4.449999999999996,51.7,3.220000000000006,48.48,2.1099999999999994,55.120000000000005,51.75666666666667,-0.10000000000000009,2.98,0.08000000000000007,2.9,-0.08000000000000007,2.98,0.0,2.92,2.9783333333333335,-0.5900000000000001,0.53,0.23000000000000004,0.3,0.37,-0.07,-0.16,0.25666666666666677,0.14666666666666664,0.056410000000000515,6.568989999999999,-0.09800565217391366,6.666995652173913,-0.10242934782608693,6.769425,-0.037138636363635236,6.6204618840579705,6.720279805665349,0.0,57.540000915527344,5.159999847412109,52.380001068115234,-0.2700004577636719,52.650001525878906,4.730003356933594,55.820000966389976,53.05666732788086,0.0,2.9375,-0.14149999618530273,3.0789999961853027,0.19099998474121094,2.888000011444092,0.18900012969970703,2.984666665395101,2.852999965349833,166.0,1356.0,172.0,1184.0,238.0,946.0,45.0,1354.0,1131.1666666666667,310.0,9200.0,-625.0,9825.0,695.0,9130.0,180.0,9511.666666666666,9330.0,-1.3599999999999994,1.3900009155273452,0.7099998474121136,0.6800010681152315,-3.490000457763678,4.170001525878909,2.6200033569335943,0.7000009663899741,1.300000661214194,-306.0,394.0,1050.0,10,2017
2017-11-01,62.71,3.01,0.0,8775.0,6.6200149999999995,63.56999969482422,3.0369999408721924,1578.0,9590.0,0.8599996948242179,399.0,5.200000000000003,57.51,1.3599999999999994,56.15,4.449999999999996,51.7,3.220000000000006,58.79,53.82,0.1299999999999999,2.88,-0.10000000000000009,2.98,0.08000000000000007,2.9,-0.08000000000000007,2.9566666666666666,2.955,0.06,-0.06,-0.5900000000000001,0.53,0.23000000000000004,0.3,0.37,0.1566666666666668,0.13166666666666663,-0.005385000000000417,6.6254,0.056410000000000515,6.568989999999999,-0.09800565217391366,6.666995652173913,-0.10242934782608693,6.604801666666667,6.67623154808959,6.029998779296875,57.540000915527344,0.0,57.540000915527344,5.159999847412109,52.380001068115234,-0.2700004577636719,59.550000508626304,55.26666704813639,0.09949994087219238,2.9375,0.0,2.9375,-0.14149999618530273,3.0789999961853027,0.19099998474121094,2.9706666469573975,2.9296666383743286,56.0,1522.0,166.0,1356.0,172.0,1184.0,238.0,1485.3333333333333,1247.8333333333333,80.0,9510.0,310.0,9200.0,-625.0,9825.0,695.0,9433.333333333334,9367.5,0.8299987792968722,0.03000091552734574,-1.3599999999999994,1.3900009155273452,0.7099998474121136,0.6800010681152315,-3.490000457763678,0.760000508626303,1.4466670481363941,-374.0,-306.0,394.0,11,2017
2017-12-01,64.37,2.82,-0.06,9126.0,6.593195,66.5999984741211,3.2795000076293945,1366.0,9545.0,2.229998474121089,351.0,1.6600000000000037,62.71,5.200000000000003,57.51,1.3599999999999994,56.15,4.449999999999996,61.53,56.82,-0.18999999999999995,3.01,0.1299999999999999,2.88,-0.10000000000000009,2.98,0.08000000000000007,2.903333333333333,2.9283333333333332,-0.06,0.0,0.06,-0.06,-0.5900000000000001,0.53,0.23000000000000004,-0.03999999999999989,0.10666666666666663,-0.026819999999999844,6.6200149999999995,-0.005385000000000417,6.6254,0.056410000000000515,6.568989999999999,-0.09800565217391366,6.61287,6.640670108695652,3.029998779296875,63.56999969482422,6.029998779296875,57.540000915527344,0.0,57.540000915527344,5.159999847412109,62.56999969482422,58.38000043233236,0.24250006675720215,3.0369999408721924,0.09949994087219238,2.9375,0.0,2.9375,-0.14149999618530273,3.084666649500529,3.0264166593551636,-212.0,1578.0,56.0,1522.0,166.0,1356.0,172.0,1488.6666666666667,1325.3333333333333,-45.0,9590.0,80.0,9510.0,310.0,9200.0,-625.0,9548.333333333334,9466.666666666666,1.3699987792968713,0.8599996948242179,0.8299987792968722,0.03000091552734574,-1.3599999999999994,1.3900009155273452,0.7099998474121136,1.0399996948242176,1.5600004323323564,399.0,-374.0,-306.0,12,2017
2018-01-01,69.08,3.87,0.54,9312.0,6.423295238095237,69.05000305175781,3.184000015258789,1152.0,9985.0,-0.029996948242185795,186.0,4.709999999999994,64.37,1.6600000000000037,62.71,5.200000000000003,57.51,1.3599999999999994,65.38666666666667,60.25333333333333,1.0500000000000003,2.82,-0.18999999999999995,3.01,0.1299999999999999,2.88,-0.10000000000000009,3.233333333333333,3.076666666666666,0.6000000000000001,-0.06,-0.06,0.0,0.06,-0.06,-0.5900000000000001,0.16000000000000011,0.20833333333333334,-0.16989976190476241,6.593195,-0.026819999999999844,6.6200149999999995,-0.005385000000000417,6.6254,0.056410000000000515,6.545501746031746,6.582981815044858,2.4500045776367188,66.5999984741211,3.029998779296875,63.56999969482422,6.029998779296875,57.540000915527344,0.0,66.4066670735677,61.11333401997884,-0.09549999237060547,3.2795000076293945,0.24250006675720215,3.0369999408721924,0.09949994087219238,2.9375,0.0,3.1668333212534585,3.07574999332428,-214.0,1366.0,-212.0,1578.0,56.0,1522.0,166.0,1365.3333333333333,1359.6666666666667,440.0,9545.0,-45.0,9590.0,80.0,9510.0,310.0,9706.666666666666,9609.166666666666,-2.259995422363275,2.229998474121089,1.3699987792968713,0.8599996948242179,0.8299987792968722,0.03000091552734574,-1.3599999999999994,1.0200004069010404,0.8600006866455073,351.0,399.0,-374.0,1,2018
2018-02-01,65.32,2.67,0.45,8747.0,6.318315789473684,65.77999877929688,3.1075000762939453,1192.0,8970.0,0.4599987792968818,-565.0,-3.760000000000005,69.08,4.709999999999994,64.37,1.6600000000000037,62.71,5.200000000000003,66.25666666666666,62.52333333333333,-1.2000000000000002,3.87,1.0500000000000003,2.82,-0.18999999999999995,3.01,0.1299999999999999,3.1199999999999997,3.0383333333333336,-0.09000000000000002,0.54,0.6000000000000001,-0.06,-0.06,0.0,0.06,0.3100000000000001,0.2333333333333333,-0.1049794486215534,6.423295238095237,-0.16989976190476241,6.593195,-0.026819999999999844,6.6200149999999995,-0.005385000000000417,6.444935342522974,6.524868504594821,-3.2700042724609375,69.05000305175781,2.4500045776367188,66.5999984741211,3.029998779296875,63.56999969482422,6.029998779296875,67.1433334350586,63.346666971842446,-0.07649993896484375,3.184000015258789,-0.09549999237060547,3.2795000076293945,0.24250006675720215,3.0369999408721924,0.09949994087219238,3.190333366394043,3.08050000667572,40.0,1152.0,-214.0,1366.0,-212.0,1578.0,56.0,1236.6666666666667,1361.0,-1015.0,9985.0,440.0,9545.0,-45.0,9590.0,80.0,9500.0,9466.666666666666,0.4899957275390676,-0.029996948242185795,-2.259995422363275,2.229998474121089,1.3699987792968713,0.8599996948242179,0.8299987792968722,0.8866667683919284,0.8233336385091157,186.0,351.0,399.0,2,2018
2018-03-01,66.02,2.69,0.23,9110.0,6.317368181818182,70.2699966430664,3.0190000534057617,1055.0,9730.0,4.24999664306641,363.0,0.7000000000000028,65.32,-3.760000000000005,69.08,4.709999999999994,64.37,1.6600000000000037,66.80666666666666,64.16833333333334,0.020000000000000018,2.67,-1.2000000000000002,3.87,1.0500000000000003,2.82,-0.18999999999999995,3.0766666666666667,2.9899999999999998,-0.22,0.45,-0.09000000000000002,0.54,0.6000000000000001,-0.06,-0.06,0.4066666666666668,0.18333333333333332,-0.0009476076555019475,6.318315789473684,-0.1049794486215534,6.423295238095237,-0.16989976190476241,6.593195,-0.026819999999999844,6.352993069795701,6.482931534897851,4.489997863769531,65.77999877929688,-3.2700042724609375,69.05000305175781,2.4500045776367188,66.5999984741211,3.029998779296875,68.36666615804036,65.4683329264323,-0.0885000228881836,3.1075000762939453,-0.07649993896484375,3.184000015258789,-0.09549999237060547,3.2795000076293945,0.24250006675720215,3.1035000483194985,3.0940833489100137,-137.0,1192.0,40.0,1152.0,-214.0,1366.0,-212.0,1133.0,1310.8333333333333,760.0,8970.0,-1015.0,9985.0,440.0,9545.0,-45.0,9561.666666666666,9555.0,3.7899978637695284,0.4599987792968818,0.4899957275390676,-0.029996948242185795,-2.259995422363275,2.229998474121089,1.3699987792968713,1.559999491373702,1.2999995930989598,-565.0,186.0,351.0,3,2018
2018-04-01,72.11,2.8,0.4,8831.0,6.2966523809523816,70.2699966430664,3.0190000534057617,1341.0,9250.0,-1.8400033569335932,-279.0,6.090000000000003,66.02,0.7000000000000028,65.32,-3.760000000000005,69.08,4.709999999999994,67.81666666666666,66.60166666666666,0.10999999999999988,2.69,0.020000000000000018,2.67,-1.2000000000000002,3.87,1.0500000000000003,2.72,2.9766666666666666,0.17,0.23,-0.22,0.45,-0.09000000000000002,0.54,0.6000000000000001,0.36000000000000015,0.26,-0.020715800865800382,6.317368181818182,-0.0009476076555019475,6.318315789473684,-0.1049794486215534,6.423295238095237,-0.16989976190476241,6.310778784081417,6.42814026505658,0.0,70.2699966430664,4.489997863769531,65.77999877929688,-3.2700042724609375,69.05000305175781,2.4500045776367188,68.77333068847656,67.58999888102214,0.0,3.0190000534057617,-0.0885000228881836,3.1075000762939453,-0.07649993896484375,3.184000015258789,-0.09549999237060547,3.0485000610351562,3.1076666911443076,286.0,1055.0,-137.0,1192.0,40.0,1152.0,-214.0,1196.0,1280.6666666666667,-480.0,9730.0,760.0,8970.0,-1015.0,9985.0,440.0,9316.666666666666,9511.666666666666,-6.090000000000003,4.24999664306641,3.7899978637695284,0.4599987792968818,0.4899957275390676,-0.029996948242185795,-2.259995422363275,0.9566640218098996,0.98833221435547,363.0,-565.0,186.0,4,2018
2018-05-01,76.98,2.8,0.42,10360.0,6.3700636363636365,77.58999633789062,3.058000087738037,1090.0,9810.0,0.609996337890621,1529.0,4.8700000000000045,72.11,6.090000000000003,66.02,0.7000000000000028,65.32,-3.760000000000005,71.70333333333333,68.98,0.0,2.8,0.10999999999999988,2.69,0.020000000000000018,2.67,-1.2000000000000002,2.763333333333333,2.9416666666666664,0.019999999999999962,0.4,0.17,0.23,-0.22,0.45,-0.09000000000000002,0.35000000000000014,0.33,0.07341125541125493,6.2966523809523816,-0.020715800865800382,6.317368181818182,-0.0009476076555019475,6.318315789473684,-0.1049794486215534,6.328028066378067,6.386481704450521,7.319999694824219,70.2699966430664,0.0,70.2699966430664,4.489997863769531,65.77999877929688,-3.2700042724609375,72.70999654134114,69.92666498819987,0.03900003433227539,3.0190000534057617,0.0,3.0190000534057617,-0.0885000228881836,3.1075000762939453,-0.07649993896484375,3.0320000648498535,3.1111667156219482,-251.0,1341.0,286.0,1055.0,-137.0,1192.0,40.0,1162.0,1199.3333333333333,560.0,9250.0,-480.0,9730.0,760.0,8970.0,-1015.0,9596.666666666666,9548.333333333334,2.449999694824214,-1.8400033569335932,-6.090000000000003,4.24999664306641,3.7899978637695284,0.4599987792968818,0.4899957275390676,1.0066632080078126,0.9466649881998705,-279.0,363.0,-565.0,5,2018
2018-06-01,74.41,2.97,0.16,9200.0,6.465123809523809,79.44000244140625,2.9509999752044678,1385.0,9095.0,5.030002441406253,-1160.0,-2.5700000000000074,76.98,4.8700000000000045,72.11,6.090000000000003,66.02,0.7000000000000028,74.5,70.65333333333332,0.17000000000000037,2.8,0.0,2.8,0.10999999999999988,2.69,0.020000000000000018,2.856666666666667,2.966666666666667,-0.26,0.42,0.019999999999999962,0.4,0.17,0.23,-0.22,0.32666666666666677,0.3666666666666667,0.09506017316017257,6.3700636363636365,0.07341125541125493,6.2966523809523816,-0.020715800865800382,6.317368181818182,-0.0009476076555019475,6.3772799422799435,6.365136506037821,1.850006103515625,77.58999633789062,7.319999694824219,70.2699966430664,0.0,70.2699966430664,4.489997863769531,75.76666514078777,72.06666564941406,-0.10700011253356934,3.058000087738037,0.03900003433227539,3.0190000534057617,0.0,3.0190000534057617,-0.0885000228881836,3.009333372116089,3.056416710217794,295.0,1090.0,-251.0,1341.0,286.0,1055.0,-137.0,1272.0,1202.5,-715.0,9810.0,560.0,9250.0,-480.0,9730.0,760.0,9385.0,9473.333333333334,4.420006103515632,0.609996337890621,2.449999694824214,-1.8400033569335932,-6.090000000000003,4.24999664306641,3.7899978637695284,1.2666651407877605,1.4133323160807312,1529.0,-279.0,363.0,6,2018
